"Trade Date","Instrument","Stock Code","Currency","Maturity Date","Traded Yield"
"05/02/2020","MGS","MZ160002","MYR","15/03/2046","3.78"
"05/02/2020","MGS","MZ160002","MYR","15/03/2046","3.76"
"05/02/2020","MGS","MZ160002","MYR","15/03/2046","3.76"
"05/02/2020","MGS","MZ160002","MYR","15/03/2046","3.77"
"05/02/2020","MGS","MZ160002","MYR","15/03/2046","3.75"
"05/02/2020","MGS","MZ160002","MYR","15/03/2046","3.76"
"05/02/2020","MGS","MZ160002","MYR","15/03/2046","3.76"
"05/02/2020","MGS","MZ160002","MYR","15/03/2046","3.76"
"05/02/2020","MGS","MZ160002","MYR","15/03/2046","3.77"
"05/02/2020","MGS","MZ160002","MYR","15/03/2046","3.77"
"05/02/2020","MGS","MZ160002","MYR","15/03/2046","3.78"
"05/02/2020","MGS","MZ160002","MYR","15/03/2046","3.77"
"05/02/2020","MGS","MZ160002","MYR","15/03/2046","3.76"
"05/02/2020","MGS","MZ160002","MYR","15/03/2046","3.78"
"05/02/2020","MGS","MZ160002","MYR","15/03/2046","3.76"
"05/02/2020","MGS","MZ160002","MYR","15/03/2046","3.76"
"05/02/2020","MGS","MZ160002","MYR","15/03/2046","3.77"
"05/02/2020","MGS","MZ160002","MYR","15/03/2046","3.75"
"05/02/2020","MGS","MZ160002","MYR","15/03/2046","3.76"
"05/02/2020","MGS","MZ160002","MYR","15/03/2046","3.76"
"05/02/2020","MGS","MZ160002","MYR","15/03/2046","3.76"
"05/02/2020","MGS","MZ160002","MYR","15/03/2046","3.77"
"05/02/2020","MGS","MZ160002","MYR","15/03/2046","3.77"
"05/02/2020","MGS","MZ160002","MYR","15/03/2046","3.78"
"05/02/2020","MGS","MZ160002","MYR","15/03/2046","3.77"
"04/02/2020","MGS","MY150004","MYR","31/05/2035","3.37"
"04/02/2020","MGS","MY150004","MYR","31/05/2035","3.39"
"04/02/2020","MGS","MY150004","MYR","31/05/2035","3.39"
"04/02/2020","MGS","MY150004","MYR","31/05/2035","3.38"
"04/02/2020","MGS","MY150004","MYR","31/05/2035","0.00"
"04/02/2020","MGS","MY150004","MYR","31/05/2035","3.37"
"04/02/2020","MGS","MY150004","MYR","31/05/2035","3.39"
"04/02/2020","MGS","MY150004","MYR","31/05/2035","3.39"
"04/02/2020","MGS","MY150004","MYR","31/05/2035","3.38"
"04/02/2020","MGS","MY150004","MYR","31/05/2035","0.00"
"04/02/2020","MGS","MX180004","MYR","08/06/2038","3.49"
"04/02/2020","MGS","MX180004","MYR","08/06/2038","3.48"
"04/02/2020","MGS","MX180004","MYR","08/06/2038","3.48"
"04/02/2020","MGS","MX180004","MYR","08/06/2038","3.49"
"04/02/2020","MGS","MX180004","MYR","08/06/2038","3.48"
"04/02/2020","MGS","MX180004","MYR","08/06/2038","3.48"
"04/02/2020","MGS","MZ180005","MYR","06/07/2048","3.76"
"04/02/2020","MGS","MZ180005","MYR","06/07/2048","3.77"
"04/02/2020","MGS","MZ180005","MYR","06/07/2048","3.76"
"04/02/2020","MGS","MZ180005","MYR","06/07/2048","3.76"
"04/02/2020","MGS","MZ180005","MYR","06/07/2048","3.75"
"04/02/2020","MGS","MZ180005","MYR","06/07/2048","3.76"
"04/02/2020","MGS","MZ180005","MYR","06/07/2048","3.76"
"04/02/2020","MGS","MZ180005","MYR","06/07/2048","3.76"
"04/02/2020","MGS","MZ180005","MYR","06/07/2048","3.76"
"04/02/2020","MGS","MZ180005","MYR","06/07/2048","3.75"
"04/02/2020","MGS","MZ180005","MYR","06/07/2048","3.75"
"04/02/2020","MGS","MZ180005","MYR","06/07/2048","4.77"
"04/02/2020","MGS","MZ180005","MYR","06/07/2048","3.76"
"04/02/2020","MGS","MZ180005","MYR","06/07/2048","3.76"
"04/02/2020","MGS","MZ180005","MYR","06/07/2048","3.77"
"04/02/2020","MGS","MZ180005","MYR","06/07/2048","3.77"
"04/02/2020","MGS","MZ180005","MYR","06/07/2048","3.79"
"04/02/2020","MGS","MZ180005","MYR","06/07/2048","3.79"
"04/02/2020","MGS","MZ180005","MYR","06/07/2048","3.79"
"04/02/2020","MGS","MZ180005","MYR","06/07/2048","3.76"
"04/02/2020","MGS","MZ180005","MYR","06/07/2048","3.77"
"04/02/2020","MGS","MZ180005","MYR","06/07/2048","3.76"
"04/02/2020","MGS","MZ180005","MYR","06/07/2048","3.76"
"04/02/2020","MGS","MZ180005","MYR","06/07/2048","3.75"
"04/02/2020","MGS","MZ180005","MYR","06/07/2048","3.76"
"04/02/2020","MGS","MZ180005","MYR","06/07/2048","3.76"
"04/02/2020","MGS","MZ180005","MYR","06/07/2048","3.76"
"04/02/2020","MGS","MZ180005","MYR","06/07/2048","3.76"
"04/02/2020","MGS","MZ180005","MYR","06/07/2048","3.75"
"04/02/2020","MGS","MZ180005","MYR","06/07/2048","3.75"
"04/02/2020","MGS","MZ180005","MYR","06/07/2048","4.77"
"04/02/2020","MGS","MZ180005","MYR","06/07/2048","3.76"
"04/02/2020","MGS","MZ180005","MYR","06/07/2048","3.76"
"04/02/2020","MGS","MZ180005","MYR","06/07/2048","3.77"
"04/02/2020","MGS","MZ180005","MYR","06/07/2048","3.77"
"04/02/2020","MGS","MZ180005","MYR","06/07/2048","3.79"
"04/02/2020","MGS","MZ180005","MYR","06/07/2048","3.79"
"04/02/2020","MGS","MZ180005","MYR","06/07/2048","3.79"
"04/02/2020","MGS","MT180003","MYR","07/11/2033","3.32"
"04/02/2020","MGS","MT180003","MYR","07/11/2033","3.32"
"04/02/2020","MGS","MT180003","MYR","07/11/2033","3.31"
"04/02/2020","MGS","MT180003","MYR","07/11/2033","3.32"
"04/02/2020","MGS","MT180003","MYR","07/11/2033","3.32"
"04/02/2020","MGS","MT180003","MYR","07/11/2033","3.31"
"04/02/2020","MGS","MS190004","MYR","05/07/2034","3.27"
"04/02/2020","MGS","MS190004","MYR","05/07/2034","3.28"
"04/02/2020","MGS","MS190004","MYR","05/07/2034","3.28"
"04/02/2020","MGS","MS190004","MYR","05/07/2034","3.27"
"04/02/2020","MGS","MS190004","MYR","05/07/2034","3.28"
"04/02/2020","MGS","MS190004","MYR","05/07/2034","3.28"
"04/02/2020","MGS","MS190004","MYR","05/07/2034","3.28"
"04/02/2020","MGS","MS190004","MYR","05/07/2034","3.28"
"04/02/2020","MGS","MS190004","MYR","05/07/2034","3.28"
"04/02/2020","MGS","MS190004","MYR","05/07/2034","3.27"
"04/02/2020","MGS","MS190004","MYR","05/07/2034","3.27"
"04/02/2020","MGS","MS190004","MYR","05/07/2034","3.28"
"04/02/2020","MGS","MS190004","MYR","05/07/2034","3.28"
"04/02/2020","MGS","MS190004","MYR","05/07/2034","3.28"
"04/02/2020","MGS","MS190004","MYR","05/07/2034","3.28"
"04/02/2020","MGS","MS190004","MYR","05/07/2034","3.26"
"04/02/2020","MGS","MS190004","MYR","05/07/2034","3.27"
"04/02/2020","MGS","MS190004","MYR","05/07/2034","3.28"
"04/02/2020","MGS","MS190004","MYR","05/07/2034","3.28"
"04/02/2020","MGS","MS190004","MYR","05/07/2034","3.27"
"04/02/2020","MGS","MS190004","MYR","05/07/2034","3.28"
"04/02/2020","MGS","MS190004","MYR","05/07/2034","3.28"
"04/02/2020","MGS","MS190004","MYR","05/07/2034","3.28"
"04/02/2020","MGS","MS190004","MYR","05/07/2034","3.28"
"04/02/2020","MGS","MS190004","MYR","05/07/2034","3.28"
"04/02/2020","MGS","MS190004","MYR","05/07/2034","3.27"
"04/02/2020","MGS","MS190004","MYR","05/07/2034","3.27"
"04/02/2020","MGS","MS190004","MYR","05/07/2034","3.28"
"04/02/2020","MGS","MS190004","MYR","05/07/2034","3.28"
"04/02/2020","MGS","MS190004","MYR","05/07/2034","3.28"
"04/02/2020","MGS","MS190004","MYR","05/07/2034","3.28"
"04/02/2020","MGS","MS190004","MYR","05/07/2034","3.26"
"04/02/2020","MGS","MX170003","MYR","07/04/2037","3.42"
"04/02/2020","MGS","MX170003","MYR","07/04/2037","3.43"
"04/02/2020","MGS","MX170003","MYR","07/04/2037","3.42"
"04/02/2020","MGS","MX170003","MYR","07/04/2037","3.43"
"04/02/2020","MGS","MX120004","MYR","15/04/2032","3.32"
"04/02/2020","MGS","MX120004","MYR","15/04/2032","3.32"
"04/02/2020","MGS","MX120004","MYR","15/04/2032","3.34"
"04/02/2020","MGS","MX120004","MYR","15/04/2032","3.32"
"04/02/2020","MGS","MX120004","MYR","15/04/2032","3.32"
"04/02/2020","MGS","MX120004","MYR","15/04/2032","3.34"
"04/02/2020","MGS","MZ160002","MYR","15/03/2046","3.77"
"04/02/2020","MGS","MZ160002","MYR","15/03/2046","3.78"
"04/02/2020","MGS","MZ160002","MYR","15/03/2046","3.78"
"04/02/2020","MGS","MZ160002","MYR","15/03/2046","3.77"
"04/02/2020","MGS","MZ160002","MYR","15/03/2046","3.78"
"04/02/2020","MGS","MZ160002","MYR","15/03/2046","3.78"
"04/02/2020","MGS","MX130004","MYR","15/04/2033","3.33"
"04/02/2020","MGS","MX130004","MYR","15/04/2033","3.32"
"04/02/2020","MGS","MX130004","MYR","15/04/2033","3.34"
"04/02/2020","MGS","MX130004","MYR","15/04/2033","3.33"
"04/02/2020","MGS","MX130004","MYR","15/04/2033","3.33"
"04/02/2020","MGS","MX130004","MYR","15/04/2033","3.31"
"04/02/2020","MGS","MX130004","MYR","15/04/2033","3.32"
"04/02/2020","MGS","MX130004","MYR","15/04/2033","3.32"
"04/02/2020","MGS","MX130004","MYR","15/04/2033","3.33"
"04/02/2020","MGS","MX130004","MYR","15/04/2033","3.32"
"04/02/2020","MGS","MX130004","MYR","15/04/2033","3.34"
"04/02/2020","MGS","MX130004","MYR","15/04/2033","3.33"
"04/02/2020","MGS","MX130004","MYR","15/04/2033","3.33"
"04/02/2020","MGS","MX130004","MYR","15/04/2033","3.31"
"04/02/2020","MGS","MX130004","MYR","15/04/2033","3.32"
"04/02/2020","MGS","MX130004","MYR","15/04/2033","3.32"
"04/02/2020","MGS","MZ130007","MYR","30/09/2043","3.73"
"04/02/2020","MGS","MZ130007","MYR","30/09/2043","3.73"
"04/02/2020","MGS","MZ130007","MYR","30/09/2043","3.73"
"04/02/2020","MGS","MZ130007","MYR","30/09/2043","3.73"
"04/02/2020","MGS","MZ130007","MYR","30/09/2043","3.73"
"04/02/2020","MGS","MZ130007","MYR","30/09/2043","3.73"
"03/02/2020","MGS","MZ180005","MYR","06/07/2048","3.79"
"03/02/2020","MGS","MZ180005","MYR","06/07/2048","3.79"
"03/02/2020","MGS","MS190004","MYR","05/07/2034","3.25"
"03/02/2020","MGS","MS190004","MYR","05/07/2034","3.26"
"03/02/2020","MGS","MS190004","MYR","05/07/2034","3.27"
"03/02/2020","MGS","MS190004","MYR","05/07/2034","3.25"
"03/02/2020","MGS","MS190004","MYR","05/07/2034","3.25"
"03/02/2020","MGS","MS190004","MYR","05/07/2034","3.25"
"03/02/2020","MGS","MS190004","MYR","05/07/2034","3.22"
"03/02/2020","MGS","MS190004","MYR","05/07/2034","3.24"
"03/02/2020","MGS","MS190004","MYR","05/07/2034","3.24"
"03/02/2020","MGS","MS190004","MYR","05/07/2034","3.22"
"03/02/2020","MGS","MS190004","MYR","05/07/2034","3.26"
"03/02/2020","MGS","MS190004","MYR","05/07/2034","3.27"
"03/02/2020","MGS","MS190004","MYR","05/07/2034","3.25"
"03/02/2020","MGS","MS190004","MYR","05/07/2034","3.25"
"03/02/2020","MGS","MS190004","MYR","05/07/2034","3.26"
"03/02/2020","MGS","MS190004","MYR","05/07/2034","3.27"
"03/02/2020","MGS","MS190004","MYR","05/07/2034","3.25"
"03/02/2020","MGS","MS190004","MYR","05/07/2034","3.25"
"03/02/2020","MGS","MS190004","MYR","05/07/2034","3.25"
"03/02/2020","MGS","MS190004","MYR","05/07/2034","3.22"
"03/02/2020","MGS","MS190004","MYR","05/07/2034","3.24"
"03/02/2020","MGS","MS190004","MYR","05/07/2034","3.24"
"03/02/2020","MGS","MS190004","MYR","05/07/2034","3.22"
"03/02/2020","MGS","MS190004","MYR","05/07/2034","3.26"
"03/02/2020","MGS","MS190004","MYR","05/07/2034","3.27"
"03/02/2020","MGS","MS190004","MYR","05/07/2034","3.25"
"03/02/2020","MGS","MT180003","MYR","07/11/2033","3.32"
"03/02/2020","MGS","MT180003","MYR","07/11/2033","3.32"
"03/02/2020","MGS","MZ130007","MYR","30/09/2043","3.72"
"03/02/2020","MGS","MZ130007","MYR","30/09/2043","3.72"
"03/02/2020","MGS","MZ130007","MYR","30/09/2043","3.72"
"03/02/2020","MGS","MZ130007","MYR","30/09/2043","3.71"
"03/02/2020","MGS","MZ130007","MYR","30/09/2043","3.72"
"03/02/2020","MGS","MZ130007","MYR","30/09/2043","3.72"
"03/02/2020","MGS","MZ130007","MYR","30/09/2043","3.72"
"03/02/2020","MGS","MZ130007","MYR","30/09/2043","3.71"
"03/02/2020","MGS","MX130004","MYR","15/04/2033","3.32"
"03/02/2020","MGS","MX130004","MYR","15/04/2033","3.32"
"03/02/2020","MGS","MX130004","MYR","15/04/2033","3.32"
"03/02/2020","MGS","MX130004","MYR","15/04/2033","3.32"
"03/02/2020","MGS","MZ160002","MYR","15/03/2046","3.80"
"03/02/2020","MGS","MZ160002","MYR","15/03/2046","3.78"
"03/02/2020","MGS","MZ160002","MYR","15/03/2046","3.77"
"03/02/2020","MGS","MZ160002","MYR","15/03/2046","3.72"
"03/02/2020","MGS","MZ160002","MYR","15/03/2046","3.72"
"03/02/2020","MGS","MZ160002","MYR","15/03/2046","3.77"
"03/02/2020","MGS","MZ160002","MYR","15/03/2046","3.80"
"03/02/2020","MGS","MZ160002","MYR","15/03/2046","3.78"
"03/02/2020","MGS","MZ160002","MYR","15/03/2046","3.77"
"03/02/2020","MGS","MZ160002","MYR","15/03/2046","3.72"
"03/02/2020","MGS","MZ160002","MYR","15/03/2046","3.72"
"03/02/2020","MGS","MZ160002","MYR","15/03/2046","3.77"
"31/01/2020","MGS","MX170003","MYR","07/04/2037","3.38"
"31/01/2020","MGS","MX170003","MYR","07/04/2037","3.43"
"31/01/2020","MGS","MX170003","MYR","07/04/2037","3.41"
"31/01/2020","MGS","MX170003","MYR","07/04/2037","3.42"
"31/01/2020","MGS","MX170003","MYR","07/04/2037","3.40"
"31/01/2020","MGS","MX170003","MYR","07/04/2037","3.38"
"31/01/2020","MGS","MX170003","MYR","07/04/2037","3.43"
"31/01/2020","MGS","MX170003","MYR","07/04/2037","3.41"
"31/01/2020","MGS","MX170003","MYR","07/04/2037","3.42"
"31/01/2020","MGS","MX170003","MYR","07/04/2037","3.40"
"31/01/2020","MGS","MX120004","MYR","15/04/2032","3.31"
"31/01/2020","MGS","MX120004","MYR","15/04/2032","3.31"
"31/01/2020","MGS","MT180003","MYR","07/11/2033","3.29"
"31/01/2020","MGS","MT180003","MYR","07/11/2033","3.32"
"31/01/2020","MGS","MT180003","MYR","07/11/2033","3.31"
"31/01/2020","MGS","MT180003","MYR","07/11/2033","3.32"
"31/01/2020","MGS","MT180003","MYR","07/11/2033","3.32"
"31/01/2020","MGS","MT180003","MYR","07/11/2033","3.32"
"31/01/2020","MGS","MT180003","MYR","07/11/2033","3.32"
"31/01/2020","MGS","MT180003","MYR","07/11/2033","3.32"
"31/01/2020","MGS","MT180003","MYR","07/11/2033","3.32"
"31/01/2020","MGS","MT180003","MYR","07/11/2033","3.32"
"31/01/2020","MGS","MT180003","MYR","07/11/2033","4.20"
"31/01/2020","MGS","MT180003","MYR","07/11/2033","3.32"
"31/01/2020","MGS","MT180003","MYR","07/11/2033","3.32"
"31/01/2020","MGS","MT180003","MYR","07/11/2033","3.29"
"31/01/2020","MGS","MT180003","MYR","07/11/2033","3.32"
"31/01/2020","MGS","MT180003","MYR","07/11/2033","3.31"
"31/01/2020","MGS","MT180003","MYR","07/11/2033","3.32"
"31/01/2020","MGS","MT180003","MYR","07/11/2033","3.32"
"31/01/2020","MGS","MT180003","MYR","07/11/2033","3.32"
"31/01/2020","MGS","MT180003","MYR","07/11/2033","3.32"
"31/01/2020","MGS","MT180003","MYR","07/11/2033","3.32"
"31/01/2020","MGS","MT180003","MYR","07/11/2033","3.32"
"31/01/2020","MGS","MT180003","MYR","07/11/2033","3.32"
"31/01/2020","MGS","MT180003","MYR","07/11/2033","4.20"
"31/01/2020","MGS","MT180003","MYR","07/11/2033","3.32"
"31/01/2020","MGS","MT180003","MYR","07/11/2033","3.32"
"31/01/2020","MGS","MS190004","MYR","05/07/2034","3.25"
"31/01/2020","MGS","MS190004","MYR","05/07/2034","3.24"
"31/01/2020","MGS","MS190004","MYR","05/07/2034","3.26"
"31/01/2020","MGS","MS190004","MYR","05/07/2034","3.23"
"31/01/2020","MGS","MS190004","MYR","05/07/2034","3.24"
"31/01/2020","MGS","MS190004","MYR","05/07/2034","3.26"
"31/01/2020","MGS","MS190004","MYR","05/07/2034","3.25"
"31/01/2020","MGS","MS190004","MYR","05/07/2034","3.24"
"31/01/2020","MGS","MS190004","MYR","05/07/2034","3.24"
"31/01/2020","MGS","MS190004","MYR","05/07/2034","3.24"
"31/01/2020","MGS","MS190004","MYR","05/07/2034","3.24"
"31/01/2020","MGS","MS190004","MYR","05/07/2034","3.22"
"31/01/2020","MGS","MS190004","MYR","05/07/2034","3.25"
"31/01/2020","MGS","MS190004","MYR","05/07/2034","3.25"
"31/01/2020","MGS","MS190004","MYR","05/07/2034","3.25"
"31/01/2020","MGS","MS190004","MYR","05/07/2034","3.24"
"31/01/2020","MGS","MS190004","MYR","05/07/2034","3.26"
"31/01/2020","MGS","MS190004","MYR","05/07/2034","3.23"
"31/01/2020","MGS","MS190004","MYR","05/07/2034","3.24"
"31/01/2020","MGS","MS190004","MYR","05/07/2034","3.26"
"31/01/2020","MGS","MS190004","MYR","05/07/2034","3.25"
"31/01/2020","MGS","MS190004","MYR","05/07/2034","3.24"
"31/01/2020","MGS","MS190004","MYR","05/07/2034","3.24"
"31/01/2020","MGS","MS190004","MYR","05/07/2034","3.24"
"31/01/2020","MGS","MS190004","MYR","05/07/2034","3.24"
"31/01/2020","MGS","MS190004","MYR","05/07/2034","3.22"
"31/01/2020","MGS","MS190004","MYR","05/07/2034","3.25"
"31/01/2020","MGS","MS190004","MYR","05/07/2034","3.25"
"31/01/2020","MGS","MY150004","MYR","31/05/2035","3.33"
"31/01/2020","MGS","MY150004","MYR","31/05/2035","3.37"
"31/01/2020","MGS","MY150004","MYR","31/05/2035","3.33"
"31/01/2020","MGS","MY150004","MYR","31/05/2035","3.37"
"31/01/2020","MGS","MZ160002","MYR","15/03/2046","3.78"
"31/01/2020","MGS","MZ160002","MYR","15/03/2046","3.77"
"31/01/2020","MGS","MZ160002","MYR","15/03/2046","3.76"
"31/01/2020","MGS","MZ160002","MYR","15/03/2046","3.78"
"31/01/2020","MGS","MZ160002","MYR","15/03/2046","3.77"
"31/01/2020","MGS","MZ160002","MYR","15/03/2046","3.76"
"31/01/2020","MGS","MY190005","MYR","22/05/2040","3.42"
"31/01/2020","MGS","MY190005","MYR","22/05/2040","3.42"
"31/01/2020","MGS","MY190005","MYR","22/05/2040","3.42"
"31/01/2020","MGS","MY190005","MYR","22/05/2040","3.43"
"31/01/2020","MGS","MY190005","MYR","22/05/2040","3.42"
"31/01/2020","MGS","MY190005","MYR","22/05/2040","3.42"
"31/01/2020","MGS","MY190005","MYR","22/05/2040","3.42"
"31/01/2020","MGS","MY190005","MYR","22/05/2040","3.43"
"31/01/2020","MGS","MZ130007","MYR","30/09/2043","3.72"
"31/01/2020","MGS","MZ130007","MYR","30/09/2043","3.72"
"31/01/2020","MGS","MZ130007","MYR","30/09/2043","3.72"
"31/01/2020","MGS","MZ130007","MYR","30/09/2043","3.72"
"31/01/2020","MGS","MZ130007","MYR","30/09/2043","3.66"
"31/01/2020","MGS","MZ130007","MYR","30/09/2043","3.72"
"31/01/2020","MGS","MZ130007","MYR","30/09/2043","3.72"
"31/01/2020","MGS","MZ130007","MYR","30/09/2043","3.72"
"31/01/2020","MGS","MZ130007","MYR","30/09/2043","3.72"
"31/01/2020","MGS","MZ130007","MYR","30/09/2043","3.66"
"31/01/2020","MGS","MX130004","MYR","15/04/2033","3.30"
"31/01/2020","MGS","MX130004","MYR","15/04/2033","3.30"
"31/01/2020","MGS","MX130004","MYR","15/04/2033","3.31"
"31/01/2020","MGS","MX130004","MYR","15/04/2033","3.30"
"31/01/2020","MGS","MX130004","MYR","15/04/2033","3.30"
"31/01/2020","MGS","MX130004","MYR","15/04/2033","3.31"
"31/01/2020","MGS","MX180004","MYR","08/06/2038","3.48"
"31/01/2020","MGS","MX180004","MYR","08/06/2038","3.49"
"31/01/2020","MGS","MX180004","MYR","08/06/2038","3.49"
"31/01/2020","MGS","MX180004","MYR","08/06/2038","3.47"
"31/01/2020","MGS","MX180004","MYR","08/06/2038","3.45"
"31/01/2020","MGS","MX180004","MYR","08/06/2038","3.47"
"31/01/2020","MGS","MX180004","MYR","08/06/2038","3.46"
"31/01/2020","MGS","MX180004","MYR","08/06/2038","3.46"
"31/01/2020","MGS","MX180004","MYR","08/06/2038","3.48"
"31/01/2020","MGS","MX180004","MYR","08/06/2038","3.49"
"31/01/2020","MGS","MX180004","MYR","08/06/2038","3.49"
"31/01/2020","MGS","MX180004","MYR","08/06/2038","3.47"
"31/01/2020","MGS","MX180004","MYR","08/06/2038","3.45"
"31/01/2020","MGS","MX180004","MYR","08/06/2038","3.47"
"31/01/2020","MGS","MX180004","MYR","08/06/2038","3.46"
"31/01/2020","MGS","MX180004","MYR","08/06/2038","3.46"
"31/01/2020","MGS","MZ180005","MYR","06/07/2048","3.76"
"31/01/2020","MGS","MZ180005","MYR","06/07/2048","3.78"
"31/01/2020","MGS","MZ180005","MYR","06/07/2048","3.78"
"31/01/2020","MGS","MZ180005","MYR","06/07/2048","3.76"
"31/01/2020","MGS","MZ180005","MYR","06/07/2048","3.78"
"31/01/2020","MGS","MZ180005","MYR","06/07/2048","3.80"
"31/01/2020","MGS","MZ180005","MYR","06/07/2048","3.76"
"31/01/2020","MGS","MZ180005","MYR","06/07/2048","3.75"
"31/01/2020","MGS","MZ180005","MYR","06/07/2048","3.75"
"31/01/2020","MGS","MZ180005","MYR","06/07/2048","3.75"
"31/01/2020","MGS","MZ180005","MYR","06/07/2048","3.73"
"31/01/2020","MGS","MZ180005","MYR","06/07/2048","3.73"
"31/01/2020","MGS","MZ180005","MYR","06/07/2048","3.75"
"31/01/2020","MGS","MZ180005","MYR","06/07/2048","3.75"
"31/01/2020","MGS","MZ180005","MYR","06/07/2048","3.75"
"31/01/2020","MGS","MZ180005","MYR","06/07/2048","3.76"
"31/01/2020","MGS","MZ180005","MYR","06/07/2048","3.78"
"31/01/2020","MGS","MZ180005","MYR","06/07/2048","3.78"
"31/01/2020","MGS","MZ180005","MYR","06/07/2048","3.76"
"31/01/2020","MGS","MZ180005","MYR","06/07/2048","3.78"
"31/01/2020","MGS","MZ180005","MYR","06/07/2048","3.80"
"31/01/2020","MGS","MZ180005","MYR","06/07/2048","3.76"
"31/01/2020","MGS","MZ180005","MYR","06/07/2048","3.75"
"31/01/2020","MGS","MZ180005","MYR","06/07/2048","3.75"
"31/01/2020","MGS","MZ180005","MYR","06/07/2048","3.75"
"31/01/2020","MGS","MZ180005","MYR","06/07/2048","3.73"
"31/01/2020","MGS","MZ180005","MYR","06/07/2048","3.73"
"31/01/2020","MGS","MZ180005","MYR","06/07/2048","3.75"
"31/01/2020","MGS","MZ180005","MYR","06/07/2048","3.75"
"31/01/2020","MGS","MZ180005","MYR","06/07/2048","3.75"
"30/01/2020","MGS","MY150004","MYR","31/05/2035","3.37"
"30/01/2020","MGS","MY150004","MYR","31/05/2035","3.37"
"30/01/2020","MGS","MZ160002","MYR","15/03/2046","3.77"
"30/01/2020","MGS","MZ160002","MYR","15/03/2046","3.75"
"30/01/2020","MGS","MZ160002","MYR","15/03/2046","3.77"
"30/01/2020","MGS","MZ160002","MYR","15/03/2046","3.76"
"30/01/2020","MGS","MZ160002","MYR","15/03/2046","3.76"
"30/01/2020","MGS","MZ160002","MYR","15/03/2046","3.76"
"30/01/2020","MGS","MZ160002","MYR","15/03/2046","3.76"
"30/01/2020","MGS","MZ160002","MYR","15/03/2046","3.76"
"30/01/2020","MGS","MZ160002","MYR","15/03/2046","3.75"
"30/01/2020","MGS","MZ160002","MYR","15/03/2046","3.76"
"30/01/2020","MGS","MZ160002","MYR","15/03/2046","3.76"
"30/01/2020","MGS","MZ160002","MYR","15/03/2046","3.76"
"30/01/2020","MGS","MZ160002","MYR","15/03/2046","3.77"
"30/01/2020","MGS","MZ160002","MYR","15/03/2046","3.77"
"30/01/2020","MGS","MZ160002","MYR","15/03/2046","3.77"
"30/01/2020","MGS","MZ160002","MYR","15/03/2046","3.75"
"30/01/2020","MGS","MZ160002","MYR","15/03/2046","3.77"
"30/01/2020","MGS","MZ160002","MYR","15/03/2046","3.76"
"30/01/2020","MGS","MZ160002","MYR","15/03/2046","3.76"
"30/01/2020","MGS","MZ160002","MYR","15/03/2046","3.76"
"30/01/2020","MGS","MZ160002","MYR","15/03/2046","3.76"
"30/01/2020","MGS","MZ160002","MYR","15/03/2046","3.76"
"30/01/2020","MGS","MZ160002","MYR","15/03/2046","3.75"
"30/01/2020","MGS","MZ160002","MYR","15/03/2046","3.76"
"30/01/2020","MGS","MZ160002","MYR","15/03/2046","3.76"
"30/01/2020","MGS","MZ160002","MYR","15/03/2046","3.76"
"30/01/2020","MGS","MZ160002","MYR","15/03/2046","3.77"
"30/01/2020","MGS","MZ160002","MYR","15/03/2046","3.77"
"30/01/2020","MGS","MT180003","MYR","07/11/2033","3.31"
"30/01/2020","MGS","MT180003","MYR","07/11/2033","3.31"
"30/01/2020","MGS","MT180003","MYR","07/11/2033","3.31"
"30/01/2020","MGS","MT180003","MYR","07/11/2033","3.31"
"30/01/2020","MGS","MS190004","MYR","05/07/2034","3.23"
"30/01/2020","MGS","MS190004","MYR","05/07/2034","3.22"
"30/01/2020","MGS","MS190004","MYR","05/07/2034","3.22"
"30/01/2020","MGS","MS190004","MYR","05/07/2034","3.23"
"30/01/2020","MGS","MS190004","MYR","05/07/2034","3.23"
"30/01/2020","MGS","MS190004","MYR","05/07/2034","3.23"
"30/01/2020","MGS","MS190004","MYR","05/07/2034","3.22"
"30/01/2020","MGS","MS190004","MYR","05/07/2034","3.22"
"30/01/2020","MGS","MS190004","MYR","05/07/2034","3.23"
"30/01/2020","MGS","MS190004","MYR","05/07/2034","3.22"
"30/01/2020","MGS","MS190004","MYR","05/07/2034","3.22"
"30/01/2020","MGS","MS190004","MYR","05/07/2034","3.23"
"30/01/2020","MGS","MS190004","MYR","05/07/2034","3.23"
"30/01/2020","MGS","MS190004","MYR","05/07/2034","3.23"
"30/01/2020","MGS","MS190004","MYR","05/07/2034","3.22"
"30/01/2020","MGS","MS190004","MYR","05/07/2034","3.22"
"30/01/2020","MGS","MZ130007","MYR","30/09/2043","3.70"
"30/01/2020","MGS","MZ130007","MYR","30/09/2043","3.70"
"30/01/2020","MGS","MZ130007","MYR","30/09/2043","3.70"
"30/01/2020","MGS","MZ130007","MYR","30/09/2043","3.70"
"30/01/2020","MGS","MZ180005","MYR","06/07/2048","3.75"
"30/01/2020","MGS","MZ180005","MYR","06/07/2048","3.74"
"30/01/2020","MGS","MZ180005","MYR","06/07/2048","3.75"
"30/01/2020","MGS","MZ180005","MYR","06/07/2048","3.74"
"30/01/2020","MGS","MX180004","MYR","08/06/2038","3.46"
"30/01/2020","MGS","MX180004","MYR","08/06/2038","3.46"
"30/01/2020","MGS","MY190005","MYR","22/05/2040","3.38"
"30/01/2020","MGS","MY190005","MYR","22/05/2040","3.39"
